Personal_ID,Cost Center,Company Code,Anonymized WBSL1 Descp,WBSL1 Value,WBSL4 Value,Fiscal Year,Hours,Work Date,Business Descp,Week,Job level,Business Line Descp,Theme
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,1,17-11-2020,TAX,,,Indirect Tax,Sustainability
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,18-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
411,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,1,17-11-2020,RISK ADVISORY (NSE),,,Cyber Risk,Missing
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
368,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,16-11-2020,AUDIT,,,Assurance Services,Other
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
473,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,8,19-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Sustainability
430,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,3,19-11-2020,RISK ADVISORY (NSE),,,Financial Industry Risk & Regulatory,Other
368,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,16-11-2020,CONSULTING,,,Digital Customer (NSE),Other
430,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,17-11-2020,RISK ADVISORY (NSE),,,Financial Industry Risk & Regulatory,Other
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,19-11-2020,CONSULTING,,,Digital Customer (NSE),Other
337,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,19-11-2020,RISK ADVISORY (NSE),,,Internal Audit,Other
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,20-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,10/11/2020,AUDIT,,,Assurance Services,Other
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,3,19-11-2020,TAX,,,Legal (NSE),Endurable Society
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,17-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
306,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,18-11-2020,RISK ADVISORY (NSE),,,Sustainability,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,0,,,,,,
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,20-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,0,,,,,,
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,3,18-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,4,19-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,6,16-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,5,20-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
472,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,8,16-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Sustainability
405,,,Project 82,GAAX4157-01,GAAX4157-01-01-01-1000,2021,1,18-11-2020,AUDIT,,,Assurance Services,Missing
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,17-11-2020,ENABLING AREA,,,Executive & Management,Other
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,2,16-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,3,17-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,5,18-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,16-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,4,16-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
314,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,2,18-11-2020,AUDIT,,,Integrated Services,Missing
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,5,,,,,,
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,17-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,3,17-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
456,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,16-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Other
485,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,4,11/11/2020,CONSULTING,,,Finance & Performance,Missing
306,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,19-11-2020,RISK ADVISORY (NSE),,,Sustainability,Endurable Society
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,,,,,,
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,3,19-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,3,18-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,2,,,,,,
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,17-11-2020,RISK ADVISORY (NSE),,,Sustainability,Other
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,19-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
485,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,4,17-11-2020,CONSULTING,,,Finance & Performance,Missing
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,18-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,3,20-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,19-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
275,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,1,,,,,,
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,20-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
473,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,8,20-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Sustainability
411,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,0,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,1,16-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,0,,,,,,
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,1,18-11-2020,TAX,,,Legal (NSE),Endurable Society
486,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,3,19-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
487,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,2,20-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Missing
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-11-2020,AUDIT,,,Assurance Services,Other
486,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,1,20-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
433,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,3,20-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Sustainability
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-11-2020,RISK ADVISORY (NSE),,,Sustainability,Other
450,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,,,,,,
314,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,0,,,,,,
447,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,5,18-11-2020,CONSULTING,,,Finance & Performance,Missing
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,18-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,16-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,19-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,17-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
464,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,20-11-2020,AUDIT,,,Assurance Services,Worldclass
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,20-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,10/11/2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,19-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,18-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,17-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,9/11/2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,20-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,16-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,13-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,12/11/2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,11/11/2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,4,17-11-2020,CONSULTING,,,Finance & Performance,Worldclass
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,18-11-2020,CONSULTING,,,Finance & Performance,Worldclass
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,24-11-2020,ENABLING AREA,,,Executive & Management,Other
390,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,24-11-2020,CONSULTING,,,SAP (NSE),Worldclass
394,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,3/11/2020,ENABLING AREA,,,Other Firmwide,Worldclass
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,24-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,24-11-2020,TAX,,,Indirect Tax,Endurable Society
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,0,,,,,,
398,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,1,19-11-2020,TAX,,,Business Tax (NSE),Missing
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,24-11-2020,AUDIT,,,Assurance Services,Other
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,25-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,25-11-2020,CONSULTING,,,Operations Transformation (NSE),Other
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
319,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,,,,,,
450,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,26-11-2020,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,26-11-2020,AUDIT,,,Assurance Services,Other
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,24-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,1,24-11-2020,TAX,,,Global Employer Services,Missing
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,25-11-2020,AUDIT,,,Assurance Services,Other
445,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,26-11-2020,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,26-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,23-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,4,23-11-2020,TAX,,,Global Invest & Inno. Incntves,Endurable Society
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,27-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,4,25-11-2020,RISK ADVISORY (NSE),,,Sustainability,Other
486,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,4,24-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,5,26-11-2020,TAX,,,Legal (NSE),Endurable Society
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,2,16-11-2020,AUDIT,,,Integrated Services,Sustainability
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,26-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,5,26-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
397,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,25-11-2020,TAX,,,Legal (NSE),Worldclass
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,6,25-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,6,27-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,27-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,2,27-11-2020,TAX,,,Legal (NSE),Endurable Society
401,,,Project 52,LPEX1093-01,LPEX1093-01-01-01-1000,2021,1,23-11-2020,ENABLING AREA,,,Information Technology,Worldclass
411,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,0,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,24-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,8,26-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
400,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,27-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Worldclass
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
488,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,26-11-2020,ENABLING AREA,,,Talent/HR,Worldclass
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,27-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
364,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,25-11-2020,CONSULTING,,,Digital Customer (NSE),Worldclass
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,8,25-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,2,25-11-2020,TAX,,,Global Employer Services,Missing
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,27-11-2020,TAX,,,Indirect Tax,Endurable Society
489,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,8,27-11-2020,TAX,,,Business Tax (NSE),Sustainability
405,,,Project 82,GAAX4157-01,GAAX4157-01-01-01-1000,2021,1,25-11-2020,AUDIT,,,Assurance Services,Missing
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,7,26-11-2020,RISK ADVISORY (NSE),,,Sustainability,Other
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,25-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
399,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,26-11-2020,AUDIT,,,Assurance Services,Worldclass
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,1,25-11-2020,TAX,,,Legal (NSE),Endurable Society
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,8,24-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,8,23-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,,,,,,
346,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,4,25-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
456,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,24-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Other
406,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,8,23-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
401,,,Project 52,LPEX1093-01,LPEX1093-01-01-01-1000,2021,2,24-11-2020,ENABLING AREA,,,Information Technology,Worldclass
399,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,3,27-11-2020,AUDIT,,,Assurance Services,Worldclass
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,5,26-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
393,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,2,25-11-2020,TAX,,,Global Employer Services,Missing
306,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,23-11-2020,RISK ADVISORY (NSE),,,Sustainability,Endurable Society
464,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,23-11-2020,AUDIT,,,Assurance Services,Worldclass
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,24-11-2020,CONSULTING,,,Finance & Performance,Worldclass
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,30-11-2020,RISK ADVISORY (NSE),,,Sustainability,Other
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,8,30-11-2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,30-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
392,,,Project 80,GAAX4925-01,GAAX4925-01-01-01-1000,2021,2,30-11-2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,3,,,,,,
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,27-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
413,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,1,30-11-2020,AUDIT,,,Assurance Services,Missing
401,,,Project 52,LPEX1093-01,LPEX1093-01-01-01-1000,2021,1,30-11-2020,ENABLING AREA,,,Information Technology,Worldclass
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,26-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,4,23-11-2020,CONSULTING,,,Finance & Performance,Worldclass
338,,,Project 71,LPEX1064-01,LPEX1064-01-01-01-1000,2021,8,30-11-2020,CONSULTING,,,Analytics & Cognitive (NSE),Sustainability
474,,,Project 58,LPEX1088-01,LPEX1088-01-01-01-1000,2021,2,30-11-2020,RISK ADVISORY (NSE),,,Others,Endurable Society
403,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
433,,,Project 54,GAAX5301-01,GAAX5301-01-01-01-1000,2021,2,27-11-2020,CONSULTING,,,Strategy & Business Design (NSE),Sustainability
412,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,2,1/2/2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
454,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,2,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,1/2/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
416,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,2/2/2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Worldclass
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,2,2/2/2021,TAX,,,Global Employer Services,Missing
387,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,2,3/2/2021,TAX,,,Business Tax (NSE),Missing
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,3,29-01-2021,CONSULTING,,,Customer & Applied Design,Endurable Society
294,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
490,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,24-11-2020,CONSULTING,,,Advertising,
491,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,0,,,,,,
361,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,,,,,,
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,4/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,1/2/2021,ENABLING AREA,,,Executive & Management,Other
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,6,4/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,4,3/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,7,2/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
463,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,2/2/2021,CONSULTING,,,Finance & Performance,Endurable Society
415,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,5/2/2021,CONSULTING,,,Operations Transformation (NSE),Other
492,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,22-01-2021,TAX,,,Business Tax (NSE),Other
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,5/2/2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
304,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,0,,,,,,
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,5/2/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
